ID,ID_PRODUCT,REGULAR_PRICE,DISCOUNT_PRICE,FECHA
0,0,12.99,6.99,24/02/16
1,1,9.99,7.99,24/02/16
2,2,89.99,44.99,24/02/16
3,3,99.99,54.99,24/02/16
4,4,3.99,3.99,24/02/16
5,5,29.99,11.99,24/02/16
6,6,59.99,17.99,24/02/16
7,7,29.99,9.99,24/02/16
8,8,49.99,29.99,24/02/16
9,9,9.99,2.99,24/02/16
10,10,59.99,29.99,24/02/16
11,11,89.99,39.99,24/02/16
12,12,99.99,49.99,24/02/16
13,13,29.99,9.99,24/02/16
14,14,109.99,54.99,24/02/16
15,15,99.99,54.99,24/02/16
16,16,59.99,34.99,24/02/16
17,17,69.99,44.99,24/02/16
18,18,29.99,12.99,24/02/16
19,19,19.99,9.99,24/02/16
20,20,99.99,64.99,24/02/16
21,21,69.99,39.99,24/02/16
22,22,99.99,49.99,24/02/16
23,23,16.99,5.99,24/02/16
25,25,59.99,24.99,24/02/16
26,26,14.99,6.99,24/02/16
27,27,299.99,99.99,24/02/16
28,28,39.99,14.99,24/02/16
29,29,39.99,14.99,24/02/16
30,30,79.99,19.99,24/02/16
31,31,24.99,12.99,24/02/16
32,32,3.99,3.99,24/02/16
33,33,19.99,9.99,24/02/16
34,34,19.99,8.99,24/02/16
35,35,49.99,24.99,24/02/16
36,36,49.99,29.99,24/02/16
37,37,99.99,59.99,24/02/16
38,38,29.99,9.99,24/02/16
39,39,39.99,19.99,24/02/16
40,40,69.99,29.99,24/02/16
41,41,99.99,54.99,24/02/16
42,42,24.99,9.99,24/02/16
43,43,24.99,4.99,24/02/16
44,44,19.99,7.99,24/02/16
45,45,59.99,34.99,24/02/16
46,46,69.99,49.99,24/02/16
47,47,54.99,14.99,24/02/16
48,48,49.99,24.99,24/02/16
52,52,69.99,29.99,24/02/16
53,53,29.99,9.99,24/02/16
54,54,59.99,29.99,24/02/16
55,55,74.99,39.99,24/02/16
56,56,29.99,11.99,24/02/16
57,57,19.99,9.99,24/02/16
58,58,39.99,14.99,24/02/16
59,59,29.99,14.99,24/02/16
60,60,69.99,44.99,24/02/16
61,61,24.99,6.99,24/02/16
62,62,89.99,34.99,24/02/16
63,63,39.99,19.99,24/02/16
64,64,2.99,0.99,24/02/16
65,65,44.99,34.99,24/02/16
66,66,29.99,5.99,24/02/16
67,67,12.99,4.99,24/02/16
68,68,14.99,14.99,24/02/16
69,69,59.99,39.99,24/02/16
70,70,19.99,6.99,24/02/16
71,71,29.99,7.99,24/02/16
72,72,39.99,9.99,24/02/16
73,73,24.99,9.99,24/02/16
74,74,29.99,16.99,24/02/16
75,75,34.99,9.99,24/02/16
76,76,34.99,19.99,24/02/16
77,77,79.99,39.99,24/02/16
78,78,29.99,12.99,24/02/16
79,79,15.99,5.99,24/02/16
82,82,29.99,9.99,24/02/16
83,83,29.99,11.99,24/02/16
84,84,34.99,7.99,24/02/16
85,85,54.99,19.99,24/02/16
86,86,149.99,59.99,24/02/16
87,87,19.99,8.99,24/02/16
88,88,79.99,34.99,24/02/16
89,89,24.99,7.99,24/02/16
90,90,19.99,7.99,24/02/16
91,91,119.99,59.99,24/02/16
92,92,29.99,9.99,24/02/16
93,93,24.99,5.99,24/02/16
94,94,14.99,5.99,24/02/16
95,95,69.99,23.99,24/02/16
97,97,44.99,34.99,24/02/16
98,98,99.99,79.99,24/02/16
99,99,24.99,9.99,24/02/16
100,100,99.99,49.99,24/02/16
101,101,59.99,29.99,24/02/16
105,105,69.99,44.99,24/02/16
106,106,49.99,22.99,24/02/16
107,107,59.99,34.99,24/02/16
108,108,14.99,9.99,24/02/16
109,109,74.99,29.99,24/02/16
110,110,59.99,39.99,24/02/16
111,111,19.99,9.99,24/02/16
112,112,79.99,39.99,24/02/16
113,113,49.99,26.99,24/02/16
114,114,44.99,17.99,24/02/16
115,115,29.99,14.99,24/02/16
116,116,19.99,7.99,24/02/16
117,117,29.99,8.99,24/02/16
118,118,24.99,4.99,24/02/16
119,119,99.99,64.99,24/02/16
120,120,69.99,34.99,24/02/16
121,121,149.99,59.99,24/02/16
125,125,59.99,24.99,24/02/16
128,128,19.99,9.99,24/02/16
129,129,29.99,6.99,24/02/16
130,130,19.99,9.99,24/02/16
131,131,11.99,6.99,24/02/16
132,132,29.99,11.99,24/02/16
133,133,19.99,6.99,24/02/16
134,134,3.99,3.99,24/02/16
135,135,2.99,0.99,24/02/16
136,136,59.99,29.99,24/02/16
