ID,ID_PRODUCT,REGULAR_PRICE,DISCOUNT_PRICE,FECHA
0,0,99.99,54.99,24/04/19
1,1,99.99,54.99,24/04/19
2,2,19.99,9.99,24/04/19
3,3,69.99,29.99,24/04/19
4,4,99.99,54.99,24/04/19
5,5,69.99,49.99,24/04/19
6,6,59.99,54.99,24/04/19
7,7,39.99,14.99,24/04/19
8,8,19.99,7.99,24/04/19
9,9,54.99,14.99,24/04/19
10,10,34.99,7.99,24/04/19
12,12,29.99,11.99,24/04/19
13,13,24.99,9.99,24/04/19
14,14,29.99,11.99,24/04/19
16,16,69.99,44.99,24/04/19
17,17,59.99,39.99,24/04/19
18,18,29.99,14.99,24/04/19
19,19,19.99,9.99,24/04/19
20,20,19.99,7.99,24/04/19
21,21,19.99,8.99,24/04/19
22,22,59.99,29.99,24/04/19
23,23,14.99,6.99,24/04/19
24,24,11.99,4.99,24/04/19
25,25,24.99,15.99,24/04/19
26,26,49.99,24.99,24/04/19
27,27,29.99,12.99,24/04/19
28,28,29.99,12.99,24/04/19
29,29,39.99,19.99,24/04/19
30,30,29.99,17.99,24/04/19
32,32,89.99,44.99,24/04/19
33,33,16.99,5.99,24/04/19
34,34,19.99,9.99,24/04/19
35,35,69.99,59.99,24/04/19
36,36,119.99,49.99,24/04/19
37,37,79.99,54.99,24/04/19
39,39,29.99,14.99,24/04/19
40,40,24.99,12.99,24/04/19
41,41,59.99,17.99,24/04/19
42,42,19.99,6.99,24/04/19
43,43,39.99,17.99,24/04/19
44,44,24.99,7.99,24/04/19
45,45,49.99,29.99,24/04/19
46,46,19.99,8.99,24/04/19
47,47,29.99,24.99,24/04/19
48,48,44.99,19.99,24/04/19
49,49,69.99,39.99,24/04/19
51,51,49.99,29.99,24/04/19
52,52,49.99,19.99,24/04/19
53,53,14.99,4.99,24/04/19
54,54,34.99,9.99,24/04/19
55,55,15.99,5.99,24/04/19
56,56,19.99,6.99,24/04/19
57,57,29.99,11.99,24/04/19
59,59,39.99,19.99,24/04/19
60,60,119.99,54.99,24/04/19
61,61,39.99,19.99,24/04/19
63,63,99.99,49.99,24/04/19
64,64,59.99,34.99,24/04/19
65,65,19.99,9.99,24/04/19
66,66,44.99,29.99,24/04/19
67,67,59.99,34.99,24/04/19
68,68,129.99,79.99,24/04/19
69,69,19.99,12.99,24/04/19
73,73,39.99,9.99,24/04/19
74,74,19.99,7.99,24/04/19
75,75,59.99,29.99,24/04/19
76,76,19.99,9.99,24/04/19
77,77,19.99,7.99,24/04/19
78,78,19.99,7.99,24/04/19
79,79,59.99,44.99,24/04/19
80,80,99.99,49.99,24/04/19
81,81,99.99,39.99,24/04/19
83,83,24.99,19.99,24/04/19
84,84,59.99,27.99,24/04/19
86,86,29.99,14.99,24/04/19
87,87,22.99,14.99,24/04/19
88,88,19.99,7.99,24/04/19
89,89,69.99,34.99,24/04/19
90,90,49.99,23.99,24/04/19
91,91,29.99,14.99,24/04/19
92,92,49.99,23.99,24/04/19
93,93,109.99,54.99,24/04/19
95,95,64.99,39.99,24/04/19
97,97,69.99,34.99,24/04/19
98,98,99.99,89.99,24/04/19
99,99,89.99,49.99,24/04/19
100,100,14.99,5.99,24/04/19
101,101,59.99,17.99,24/04/19
105,105,19.99,8.99,24/04/19
106,106,19.99,9.99,24/04/19
108,108,54.99,49.99,24/04/19
109,109,44.99,22.99,24/04/19
110,110,69.99,34.99,24/04/19
111,111,119.99,69.99,24/04/19
112,112,11.99,7.99,24/04/19
113,113,19.99,14.99,24/04/19
114,114,19.99,6.99,24/04/19
115,115,19.99,14.99,24/04/19
117,117,24.99,9.99,24/04/19
118,118,19.99,9.99,24/04/19
119,119,29.99,12.99,24/04/19
120,120,49.99,24.99,24/04/19
121,121,39.99,13.99,24/04/19
122,122,79.99,36.99,24/04/19
123,123,59.99,29.99,24/04/19
124,124,59.99,34.99,24/04/19
126,126,149.99,59.99,24/04/19
127,127,24.99,13.99,24/04/19
128,128,139.99,76.99,24/04/19
129,129,79.99,49.99,24/04/19
130,130,99.99,69.99,24/04/19
131,131,24.99,12.99,24/04/19
132,132,24.99,16.99,24/04/19
133,133,44.99,17.99,24/04/19
134,134,69.99,39.99,24/04/19
135,135,27.99,13.99,24/04/19
136,136,29.99,9.99,24/04/19
137,137,44.99,34.99,24/04/19
138,138,99.99,54.99,24/04/19
139,139,44.99,44.99,24/04/19
140,140,159.99,149.99,24/04/19
141,141,34.99,34.99,24/04/19
142,142,54.99,54.99,24/04/19
143,143,13.99,8.99,24/04/19
144,144,49.99,24.99,24/04/19
145,145,24.99,14.99,24/04/19
146,146,299.99,199.99,24/04/19
147,147,19.99,12.99,24/04/19
148,148,19.99,8.99,24/04/19
149,149,19.99,11.99,24/04/19
150,150,11.99,6.99,24/04/19
151,151,29.99,14.99,24/04/19
152,152,49.99,24.99,24/04/19
153,153,39.99,13.99,24/04/19
154,154,89.99,44.99,24/04/19
155,155,49.99,19.99,24/04/19
156,156,99.99,59.99,24/04/19
158,158,79.99,59.99,24/04/19
159,159,99.99,59.99,24/04/19
160,160,59.99,49.99,24/04/19
161,161,119.99,69.99,24/04/19
163,163,64.99,24.99,24/04/19
165,165,59.99,24.99,24/04/19
166,166,19.99,11.99,24/04/19
167,167,34.99,14.99,24/04/19
168,168,39.99,17.99,24/04/19
169,169,34.99,19.99,24/04/19
170,170,19.99,19.99,24/04/19
171,171,74.99,49.99,24/04/19
172,172,59.99,49.99,24/04/19
173,173,49.99,49.99,24/04/19
174,174,99.99,89.99,24/04/19
175,175,69.99,49.99,24/04/19
176,176,11.99,7.99,24/04/19
179,179,19.99,9.99,24/04/19
180,180,19.99,9.99,24/04/19
182,182,129.99,64.99,24/04/19
183,183,29.99,29.99,24/04/19
184,184,54.99,54.99,24/04/19
185,185,54.99,54.99,24/04/19
186,186,39.99,14.99,24/04/19
187,187,59.99,29.99,24/04/19
188,188,69.99,39.99,24/04/19
189,189,49.99,49.99,24/04/19
190,190,54.99,54.99,24/04/19
191,191,44.99,44.99,24/04/19
192,192,49.99,49.99,24/04/19
193,193,49.99,17.99,24/04/19
195,195,59.99,29.99,24/04/19
196,196,79.99,29.99,24/04/19
197,197,49.99,29.99,24/04/19
198,198,29.99,14.99,24/04/19
199,199,29.99,14.99,24/04/19
201,201,29.99,29.99,24/04/19
202,202,109.99,109.99,24/04/19
203,203,19.99,14.99,24/04/19
204,204,17.99,17.99,24/04/19
206,206,49.99,39.99,24/04/19
207,207,49.99,24.99,24/04/19
209,209,89.99,59.99,24/04/19
210,210,13.99,6.99,24/04/19
211,211,99.99,59.99,24/04/19
212,212,69.99,44.99,24/04/19
213,213,59.99,59.99,24/04/19
214,214,89.99,89.99,24/04/19
215,215,49.99,49.99,24/04/19
216,216,59.99,34.99,24/04/19
217,217,69.99,34.99,24/04/19
218,218,99.99,39.99,24/04/19
220,220,64.99,64.99,24/04/19
221,221,49.99,49.99,24/04/19
222,222,59.99,59.99,24/04/19
223,223,44.99,44.99,24/04/19
227,227,54.99,28.99,24/04/19
228,228,29.99,14.99,24/04/19
229,229,39.99,19.99,24/04/19
230,230,69.99,39.99,24/04/19
231,231,44.99,29.99,24/04/19
232,232,44.99,44.99,24/04/19
233,233,29.99,19.99,24/04/19
234,234,20.99,18.99,24/04/19
235,235,119.99,119.99,24/04/19
236,236,59.99,22.99,24/04/19
237,237,599.99,249.99,24/04/19
238,238,119.99,59.99,24/04/19
240,240,14.99,2.99,24/04/19
