ID,ID_PRODUCT,REGULAR_PRICE,DISCOUNT_PRICE,FECHA
171,171,49.99,49.99,24/03/01
172,172,54.99,54.99,24/03/01
173,173,19.99,19.99,24/03/01
174,174,600.0,349.99,24/03/01
175,175,79.99,49.99,24/03/01
176,176,19.99,8.99,24/03/01
177,177,59.99,39.99,24/03/01
180,180,24.99,9.99,24/03/01
181,181,69.99,29.99,24/03/01
182,182,29.99,14.99,24/03/01
183,183,29.99,29.99,24/03/01
184,184,54.99,54.99,24/03/01
185,185,59.99,59.99,24/03/01
186,186,99.99,59.99,24/03/01
188,188,69.99,39.99,24/03/01
189,189,59.99,59.99,24/03/01
190,190,139.99,76.99,24/03/01
191,191,64.99,64.99,24/03/01
192,192,124.99,79.99,24/03/01
195,195,39.99,29.99,24/03/01
197,197,39.99,19.99,24/03/01
198,198,49.99,29.99,24/03/01
199,199,19.99,11.99,24/03/01
200,200,44.99,24.99,24/03/01
201,201,44.99,44.99,24/03/01
202,202,59.99,49.99,24/03/01
203,203,109.99,109.99,24/03/01
204,204,74.99,49.99,24/03/01
207,207,84.99,34.99,24/03/01
208,208,79.99,39.99,24/03/01
211,211,19.99,11.99,24/03/01
212,212,29.99,14.99,24/03/01
213,213,54.99,54.99,24/03/01
214,214,64.99,64.99,24/03/01
215,215,89.99,89.99,24/03/01
216,216,59.99,34.99,24/03/01
217,217,99.99,39.99,24/03/01
220,220,49.99,49.99,24/03/01
221,221,189.99,189.99,24/03/01
222,222,54.99,54.99,24/03/01
223,223,49.99,49.99,24/03/01
225,225,39.99,17.99,24/03/01
227,227,119.99,44.99,24/03/01
229,229,39.99,16.99,24/03/01
230,230,29.99,14.99,24/03/01
231,231,22.99,9.99,24/03/01
232,232,44.99,44.99,24/03/01
233,233,12.99,12.99,24/03/01
234,234,74.99,74.99,24/03/01
235,235,29.99,19.99,24/03/01
237,237,19.99,8.99,24/03/01
239,239,999.99,299.99,24/03/01
240,240,29.99,9.99,24/03/01
241,241,24.99,7.99,24/03/01
242,242,14.99,3.99,24/03/01
243,243,29.99,12.99,24/03/01
244,244,49.99,49.99,24/03/01
