ID,ID_PRODUCT,REGULAR_PRICE,DISCOUNT_PRICE,FECHA
0,0,19.99,9.99,24/03/08
1,1,89.99,39.99,24/03/08
2,2,59.99,39.99,24/03/08
3,3,69.99,29.99,24/03/08
4,4,99.99,54.99,24/03/08
5,5,59.99,54.99,24/03/08
6,6,119.99,49.99,24/03/08
7,7,34.99,7.99,24/03/08
8,8,19.99,7.99,24/03/08
9,9,29.99,9.99,24/03/08
10,10,39.99,14.99,24/03/08
12,12,29.99,11.99,24/03/08
13,13,24.99,9.99,24/03/08
14,14,24.99,7.99,24/03/08
16,16,69.99,44.99,24/03/08
17,17,29.99,24.99,24/03/08
18,18,59.99,39.99,24/03/08
19,19,19.99,9.99,24/03/08
20,20,19.99,8.99,24/03/08
21,21,49.99,29.99,24/03/08
22,22,19.99,6.99,24/03/08
23,23,14.99,6.99,24/03/08
24,24,24.99,15.99,24/03/08
25,25,34.99,9.99,24/03/08
26,26,49.99,24.99,24/03/08
27,27,29.99,17.99,24/03/08
28,28,99.99,49.99,24/03/08
29,29,109.99,54.99,24/03/08
30,30,39.99,19.99,24/03/08
31,31,99.99,59.99,24/03/08
33,33,89.99,44.99,24/03/08
34,34,69.99,49.99,24/03/08
35,35,99.99,89.99,24/03/08
36,36,99.99,54.99,24/03/08
37,37,79.99,49.99,24/03/08
38,38,59.99,17.99,24/03/08
39,39,24.99,12.99,24/03/08
40,40,54.99,14.99,24/03/08
42,42,19.99,6.99,24/03/08
43,43,29.99,11.99,24/03/08
44,44,39.99,9.99,24/03/08
45,45,39.99,17.99,24/03/08
46,46,19.99,8.99,24/03/08
47,47,29.99,17.99,24/03/08
48,48,19.99,7.99,24/03/08
49,49,29.99,14.99,24/03/08
50,50,59.99,29.99,24/03/08
51,51,299.99,99.99,24/03/08
52,52,19.99,14.99,24/03/08
53,53,14.99,4.99,24/03/08
54,54,11.99,4.99,24/03/08
55,55,11.99,6.99,24/03/08
56,56,15.99,5.99,24/03/08
57,57,19.99,6.99,24/03/08
58,58,39.99,19.99,24/03/08
59,59,29.99,12.99,24/03/08
60,60,29.99,12.99,24/03/08
61,61,49.99,24.99,24/03/08
65,65,19.99,9.99,24/03/08
66,66,69.99,59.99,24/03/08
67,67,79.99,64.99,24/03/08
68,68,99.99,69.99,24/03/08
69,69,69.99,39.99,24/03/08
71,71,14.99,5.99,24/03/08
72,72,19.99,12.99,24/03/08
74,74,29.99,9.99,24/03/08
75,75,19.99,8.99,24/03/08
76,76,22.99,14.99,24/03/08
77,77,69.99,39.99,24/03/08
78,78,59.99,44.99,24/03/08
79,79,44.99,19.99,24/03/08
80,80,99.99,49.99,24/03/08
81,81,49.99,29.99,24/03/08
82,82,11.99,7.99,24/03/08
83,83,49.99,19.99,24/03/08
84,84,19.99,4.99,24/03/08
85,85,19.99,7.99,24/03/08
86,86,11.99,3.99,24/03/08
87,87,59.99,39.99,24/03/08
88,88,29.99,14.99,24/03/08
89,89,39.99,13.99,24/03/08
90,90,49.99,23.99,24/03/08
91,91,39.99,13.99,24/03/08
92,92,39.99,19.99,24/03/08
93,93,59.99,34.99,24/03/08
94,94,99.99,64.99,24/03/08
95,95,64.99,39.99,24/03/08
96,96,129.99,79.99,24/03/08
97,97,24.99,13.99,24/03/08
98,98,44.99,29.99,24/03/08
99,99,139.99,76.99,24/03/08
100,100,24.99,12.99,24/03/08
101,101,24.99,16.99,24/03/08
104,104,19.99,9.99,24/03/08
105,105,44.99,34.99,24/03/08
106,106,24.99,9.99,24/03/08
107,107,29.99,14.99,24/03/08
108,108,44.99,22.99,24/03/08
109,109,19.99,7.99,24/03/08
110,110,54.99,49.99,24/03/08
111,111,69.99,34.99,24/03/08
112,112,19.99,14.99,24/03/08
114,114,24.99,19.99,24/03/08
115,115,13.99,8.99,24/03/08
117,117,29.99,11.99,24/03/08
118,118,19.99,8.99,24/03/08
119,119,19.99,9.99,24/03/08
120,120,69.99,34.99,24/03/08
121,121,29.99,14.99,24/03/08
122,122,79.99,36.99,24/03/08
123,123,29.99,14.99,24/03/08
124,124,69.99,39.99,24/03/08
125,125,69.99,44.99,24/03/08
126,126,59.99,34.99,24/03/08
127,127,79.99,59.99,24/03/08
128,128,99.99,59.99,24/03/08
129,129,59.99,49.99,24/03/08
130,130,119.99,69.99,24/03/08
134,134,44.99,17.99,24/03/08
135,135,19.99,11.99,24/03/08
136,136,34.99,14.99,24/03/08
137,137,34.99,19.99,24/03/08
138,138,49.99,34.99,24/03/08
139,139,119.99,69.99,24/03/08
140,140,34.99,34.99,24/03/08
141,141,159.99,149.99,24/03/08
142,142,54.99,54.99,24/03/08
144,144,59.99,27.99,24/03/08
145,145,11.99,7.99,24/03/08
146,146,299.99,199.99,24/03/08
147,147,49.99,24.99,24/03/08
148,148,14.99,2.99,24/03/08
149,149,24.99,9.99,24/03/08
150,150,17.99,17.99,24/03/08
151,151,49.99,19.99,24/03/08
152,152,89.99,44.99,24/03/08
153,153,59.99,29.99,24/03/08
154,154,49.99,24.99,24/03/08
155,155,99.99,54.99,24/03/08
157,157,99.99,79.99,24/03/08
158,158,49.99,49.99,24/03/08
159,159,19.99,9.99,24/03/08
160,160,39.99,49.99,24/03/08
161,161,39.99,39.99,24/03/08
162,162,59.99,17.99,24/03/08
165,165,49.99,34.99,24/03/08
167,167,59.99,29.99,24/03/08
168,168,99.99,54.99,24/03/08
169,169,49.99,19.99,24/03/08
170,170,19.99,19.99,24/03/08
171,171,59.99,49.99,24/03/08
172,172,49.99,49.99,24/03/08
173,173,44.99,44.99,24/03/08
174,174,99.99,39.99,24/03/08
175,175,49.99,24.99,24/03/08
176,176,99.99,89.99,24/03/08
177,177,49.99,39.99,24/03/08
178,178,19.99,8.99,24/03/08
179,179,13.99,6.99,24/03/08
180,180,59.99,29.99,24/03/08
181,181,49.99,39.99,24/03/08
182,182,129.99,64.99,24/03/08
183,183,29.99,29.99,24/03/08
184,184,54.99,54.99,24/03/08
185,185,54.99,54.99,24/03/08
187,187,149.99,59.99,24/03/08
188,188,69.99,44.99,24/03/08
189,189,54.99,54.99,24/03/08
190,190,64.99,64.99,24/03/08
191,191,39.99,39.99,24/03/08
192,192,49.99,49.99,24/03/08
194,194,49.99,17.99,24/03/08
195,195,79.99,29.99,24/03/08
196,196,64.99,24.99,24/03/08
197,197,19.99,12.99,24/03/08
198,198,39.99,16.99,24/03/08
199,199,39.99,19.99,24/03/08
200,200,27.99,13.99,24/03/08
201,201,74.99,49.99,24/03/08
202,202,29.99,19.99,24/03/08
203,203,109.99,109.99,24/03/08
204,204,44.99,44.99,24/03/08
205,205,69.99,49.99,24/03/08
207,207,24.99,14.99,24/03/08
208,208,119.99,59.99,24/03/08
209,209,99.99,74.99,24/03/08
210,210,14.99,3.99,24/03/08
211,211,19.99,9.99,24/03/08
212,212,24.99,7.99,24/03/08
213,213,59.99,59.99,24/03/08
214,214,89.99,89.99,24/03/08
215,215,49.99,49.99,24/03/08
216,216,59.99,34.99,24/03/08
217,217,69.99,39.99,24/03/08
219,219,39.99,14.99,24/03/08
220,220,59.99,59.99,24/03/08
221,221,64.99,64.99,24/03/08
222,222,49.99,49.99,24/03/08
223,223,124.99,79.99,24/03/08
224,224,119.99,44.99,24/03/08
226,226,59.99,29.99,24/03/08
227,227,69.99,29.99,24/03/08
228,228,49.99,29.99,24/03/08
229,229,29.99,14.99,24/03/08
230,230,89.99,39.99,24/03/08
231,231,34.99,14.99,24/03/08
232,232,20.99,18.99,24/03/08
233,233,74.99,74.99,24/03/08
234,234,12.99,12.99,24/03/08
235,235,159.99,159.99,24/03/08
236,236,599.99,249.99,24/03/08
237,237,19.99,8.99,24/03/08
238,238,59.99,22.99,24/03/08
239,239,79.99,69.99,24/03/08
242,242,29.99,9.99,24/03/08
243,243,19.99,7.99,24/03/08
244,244,64.99,64.99,24/03/08
