,Unnamed: 0,ID,DATE,RATIO,ID_USERS,COMMENT
70,70,2,2018-05-18,3,70,"No se si es por el tamaño o por la potencia de la vibracion, pero no he conseguido lo que esperaba...rnTeniamos el mini+ de amantis, minimasajeador sumergible con 5 cabezales y le dimos mucha caña,una buenisima compra! ya casi no funcionaba, y para cambiar nos decidimos por el tok, mas que nada porque tiene un tacto muy suave respecto al otro.Pero ya hemos comprado uno nuevo del otro"
71,71,2,2018-05-08,5,71,"Leve cosquilleo, he probado de más potentes, pero para jugar está muy bien."
72,72,2,2018-04-19,4,72,La verdad es que estoy encantada con la compra pues pese a ser pequeñito tiene mucha potencia. La única pega que le pondría es que las pilas duran muy poquito. Pero para ser mi primera compra de éste tipo de productos estoy muy contenta.
73,73,2,2018-04-11,5,73,Súper discreto pero muy potente y además sumergible
74,74,2,2018-03-28,5,74,"Me sorprendió que me regalaran este juguete por una compra mas grande, y la verdad es que es muy bueno!! Lo recomiendo!!!"
75,75,2,2018-03-25,5,75,Me lo enviaron de regalo por una compra más grande y me ha sorprendido. La vibración es potente.
76,76,2,2018-03-06,5,76,Hace un poco de ruido pero no demasiado. La medida es ideal. Lo he probado con mi pareja y nos ha encantado.
77,77,2,2018-02-24,5,77,"¡Uno de mis juguetes favoritos! Es pequeñito y discreto (como una barra de labios más o menos) pero muy potente. Además la punta gordita y plana es muy ergonómica, ideal para acariciar el clítoris.. o lo que quieras. Y el hecho de que sea sumergible lo hace ideal para usarlo en cualquier sitio, la ducha, la bañera, la piscina... ¡Yo tengo dos!"
78,78,2,2018-02-18,5,3,"Un súper acierto!! Se lo regale a mi mujer para San Valentín, para experimentar un poco y le ha encantado! Increíble que siendo tan pequeñito sea tan efectivo...rnUn complemento ideal para las relaciones, al ser pequeñito se puede usar para favorecer la sensibilidad sobre el clítoris durante la penetración.rnMi mujer ha conseguido orgasmos muy buenos y ella que nunca ha sido mucho de vibradores dice que este piensa usarlo tanto sola como conmigo.rn100% recomendable para las clitorianas!"
79,79,2,2018-02-06,5,78,Perfecto discreto y de poco ruido .... resultado muy bueno
80,80,2,2018-01-28,5,79,"Funciona como se esperaba. Muy bien, cumple mis espectativas"
81,81,2,2018-01-27,5,80,"Recomendado 100%rnPreci bajo, vibracion adecuada, orgasmo asegurado"
82,82,2,2018-01-25,4,81,"Buena potencia para su tamaño discreto, el único problema es el tipo de pilas que usa, no son fáciles de conseguir ni baratas en comparación con otras. Lo de regalarlo con un pedido superior a cierto dinero, un puntazo!"
83,83,2,2018-01-24,5,82,Maravilloso! Por el pequeño que es hace un trabajo estupendo. Lo recomiendo!!
84,84,2,2018-01-20,5,83,Perfecto para sorprender y llevarlo contigo siempre
85,85,2,2018-01-11,5,84,"Me ha sorprendido muy positivamente este juguete, ¡es que es súper mono! Es pequeño, discreto, suave y con una vibración bastante potente para su tamaño. Muy buena compra, especialmente si lo pillas con descuento."
86,86,2,2018-01-10,5,85,"Me ha gustado mucho, es pequeñito y hace las funciones necesarias en viajes y momentos rápidos jejejeje"
87,87,2,2018-01-07,5,86,"Personalmente lo utilizo como iniciador. Es pequeño y discreto, así lo puedo llevar muchas veces en la maleta o en el bolso. Para su tamaño tiene buena potencia. MUY recomendado."
88,88,2,2017-12-26,5,87,"Pequeño y divertido, con buena vibración. Muy recomendable para llevarlo de viaje."
89,89,2,2017-12-13,4,88,"Vibra bastante por su tamaño, me gusta porque puedes transportarlo incluso en el bolsillo y es muy discreto. rnPero no le daría un 5 porque como vibrador no es lo mejor del mundo. Pero sí por su tamaño. Si se me entiende :3"
90,90,2,2017-11-14,5,89,"Mi chica lo usa siempre que hacemos el amor. Lo utiliza para estimularse el clítoris mientras yo la penetro. Además es el que más le gusta cuando se masturba porque es muy pequeño, lo que facilita que sea muy preciso."
91,91,2,2017-10-29,5,90,"Me lo encargo una amiga y le encanto, estuvo como las locas buscando las pilas por todas las tiendas asta que me lo dijo y vi que las vendíais también en la pagina."
92,92,2,2017-10-19,3,91,"Como \""acompañante\"" esta bien. Para tenerlo como juguete principal se queda corto en muchos aspectos como p.e. la vibración..."
93,93,2,2017-10-05,5,92,"a mi pareja la encanto, pequeño, discreto y bastante divertido, vibra muchísimo, buena compra, lo recomiendo."
94,94,2,2017-09-23,5,93,Simplemente maravilloso. Es una buenísima experiencia tanto para uno como para la otra. Nos ha encantado
95,95,2,2017-07-31,5,94,Me encanta este formato pequeño para estimular el clítoris. El tacto supersueva es de lo más placentero y q sea sumergible es genial
96,96,2,2017-06-14,4,95,"Teníamos el de tirit7, pero fallaba mucho el contacto de las pilas, con este ningún problema, la única pega es que no tenga más de un modo de vibración."
97,97,2,2017-05-30,5,96,"Pequeñito pero matón!!rnTiene bastante vibración, ahun no lo probado en la bañera, pero para un día de calor y que tengas el día tonto está geneal a solas o en compania rn"
98,98,2,2017-05-20,5,97,Con potencia de sobra y además es sumergible para usar en la ducha o baño. Me vino por cortesía de Amantis y me da que lo vamos a usar de vez en cuando...
99,99,2,2017-05-18,5,98,"Un producto excelente, buen tacto, buena potencia y muy discreto para llevarlo donde se quiera."
100,100,2,2017-05-11,5,99,"Muy pequeñito pero con vibración bastante potente. Perfecto para poder llevarlo en el bolso y dejar volar tu imaginación, encima sumergible! El único fallo que le veo es que tiene una pila bastante difícil de encontrar en el super."
101,101,2,2017-05-03,5,100,"Genial! Me ha encantado. Pequeñito pero potente y super suave. Perfecto para llevarlo en el bolso a todas partes. La unica pega es la pila, dificil de encontrar. Recomiendo comprar un par de recambio."
102,102,2,2017-04-05,5,101,"Increíble, potente y bonito. Es facil de llevar si te vas de viaje."
103,103,2,2017-03-14,5,102,Increiblemente eficaz y rápido. Siempre puede ir contigo.
104,104,2,2017-02-27,4,103,Muy bueno. Vibración suficiente. Buena relación calidad-precio.
105,105,2,2017-02-21,3,104,"Es muy suave y tiene buen precio, pero no acabo de pillarle el punto, quizá sea cuestión de practicar, aunque a día de hoy no lo volvería a comprar. Además lleva un tipo de pilas que no es fácil de conseguir."
106,106,2,2017-02-16,3,105,"Una buena compra, pequeño, discreto y una buena vibración. Te puede acompañar a cualquier lado donde vayas. Suave muy suave."
107,107,2,2017-02-12,5,106,Muy potente para su pequeña dimension pero a mi pareja no la encanta
108,108,2,2017-02-06,5,107,El primero que compré fue a 6 euros y se lo ha quedado mi antigua pareja con eso ya digo todo.rnAhora acabo de comprar el segundo a 9 euros y espero que mi pareja actual disfrute igual o más.rnPara mi cumple su función y lo seguiría comprando.
109,109,2,2017-01-08,5,108,"Perfecto. Es el primero que compro y el resultado es fantástico. Apenas hace ruido, tiene muchísima potencia y es suave e intenso a la vez. El precio es muy asequible y la calidad excepcional. Súper recomendable."
110,110,2,2016-08-11,5,109,buena calidad y muy buena potencia de vibracion! recomendable al 100%
111,111,2,2016-08-07,5,110,"Era la primera vez que compraba un vibrador, y quise empezar poco a poco, y me decidí por este por las buenas críticas. Y es increíble, no es casi ruidoso, la pila dura muchísimo (después de 6 meses aún no la he cambiado) y es bastante potente para lo pequeño que es. Compra totalmente recomendada para iniciarse en este mundillo."
112,112,2,2016-07-28,5,111,"Es pequeñito y discreto pero muy muy potente. La vibración es una maravilla y la punta aplanada permite una mayor superficie de contacto cuando vibra, lo que aporta en mi opinión más placer. Un punto más a favor es el hecho de que sea sumergible, da mucha versatilidad para poder jugar con él."
113,113,2,2016-07-26,5,112,Practico y discreto para mi un básico para usar sola o en pareja
114,114,2,2016-06-18,5,113,"A mi pareja y a mi nos encanta, pequeño en tamaño y muy potente."
115,115,2,2016-05-31,5,114,"El vibrador mas pequeño de amantis pero no por ello menos potente.Es el vibrador perfecto para empezar pero tambien para continuar.Da mucho juego!Lo unico es que la pila es bastante dificil de encontrar, asi que asegurate de comprar otras de repuesto para que no te quedes con las ganas."
116,116,2,2016-05-08,4,115,"Cuanta diversión puede hacer algo tan chiquitito en la ducha con tu pareja. Chiquitito, discreto, con una potencia buena para su tamaño, con este precio tampoco se puede pedir más."
117,117,2,2016-04-28,3,116,"En mi opinion es demasiado pequeño como para ser más que un complemento en la cama, pero como tal esta muy bien. Su sencillez y portabilidad hacen que merezca la pena comprarlo. Respecto a las pilas creo que duran lo suficiente, no lo se con certeza porque mi pareja la perdió jaja."
118,118,2,2016-03-31,4,117,"Ya lo dice la descripción: pequeño y económico.Cumple su función, práctico, ideal para llevar de viaje y pasar desapercibido en un neceser."
119,119,2,2016-02-17,4,118,"Es un buen estimulante, si bien se queda un poco corto para las que estamos acostumbradas a otro tipo de estímulos más potentes (véase el Masaje-Sexy con 8 programas, inigualable).Muy cómodo debido a su tamaño, y el material es muy agradable al tacto.Es una lástima que no vendan el color cremita/beige. Sale en las fotos pero no en el desplegable de elección de color. Sin duda hubiera sido el elegido en caso de estar en venta.En definitiva, recomendable. Sobretodo para quien no tenga vibradores muy potentes. Es una buena forma de iniciarse en ello."
120,120,2,2016-02-09,4,119,"Este vibrador funciona genial. Es facil de limpiar y cambiar las pilas, y su vibracion aporta mucho placer, sobre todo en el clitoris. Es muy recomendabe para masajes por todo el cuerpo como preliminares."
121,121,2,2015-12-30,5,120,"da impresión de que al ser pequeño vale para poco, pero no, tiene mucha potencia y se le puede dar mucho juego"
122,122,2,2015-12-01,5,121,"Tuve que comprar otro, porque en la separación fue una de las cosas que mi pareja no me quiso devolver! Jejeje!"
123,123,2,2015-12-01,5,122,"Pequeñito pero potente! Mi chica esta muy contento con el, sobre todo cuando se da un relajante baño de espuma..."
124,124,2,2015-09-30,5,123,"Este juguete está genial, no tiene velocidades pero es muy potente. Es suavito y se limpia muy bien.Personalmente lo recomiendo, además de precio me salió genial."
125,125,2,2015-09-25,4,124,Me ha gustado tanto que he comprado otro para hacer un regalo!
126,126,2,2015-09-25,5,125,"Empecé comprándome uno para mi... se lo enseñé a una amiga y al final me llevé cuatro para regalarlo a las más mojigatas del grupo. Me encanta, es super peque y muy potente. La pila dura muchíiiisimo y la variedad de colores es genial, dan ganas de coleccionarlos todos! Mis amigas también están muy contentas.TOK muy recomendable, tanto de iniciación como para las que tienen más experiencia con vibradores."
127,127,2,2015-09-24,3,126,El vibrador cumple su función a la perfeción tanto para usarlo tu sola como para usarlo en pareja. Yo lo coloco en el clitoris mientras soy penetrada y me aseguro el orgasmo perfecto o bien también lo utilizo mientras masturbo a mi pareja.La pega que le encuentro es la pila que trae son bastante caras y como le des un uso prolongado no ganas para pilasY otra de las pegas y muy muy importante para mi es el boton de encendido que no se mantiene tienes q estar continuamente apretandolo y hacerlo todo a la vez a veces se complica... deberian mejorar eso
128,128,2,2015-09-15,5,127,"Lo compre aprovechando la oferta y me salió muy barato. es un vibrador sencillo, de textura muy suave y sin duda hará disfrutar a las usuarias. La relación precio/calidad es muy buena."
129,129,2,2015-09-13,5,128,"Este vibrador es perfecto para usar sola o en pareja, con una vibración potente y muy silenciosa. Y por el precio de oferta al que suele estar, se convierte en un básico al alcance de cualquiera"
130,130,2,2015-09-03,4,129,"Yo lo compré para darle vibración a mi fleshlight, pero al final acabé usándolo solo principalmente. Da mucho juego por la vibración y el tamaño que tiene. El tacto es lo mejor, muy sedoso."
131,131,2,2015-04-09,3,130,"Manejable, bonito y discreto, poco ruidoso... pero para mi gusto le falta potencia de vibración"
132,132,2,2015-04-01,5,131,"Sin duda, el mejor vibrador que tengo! Es instantaneo, tiene muchisima potencia y un tamaño ideal. Tengo otros vibradores mas grandes y pedi este porque era barato y podia llevarlo en el bolso, pero no me esperaba gran cosa y...sorpresa! Es increible. Lo recomiendo al 100 %, tanto para las principiantes como para las iniciadas."
133,133,2,2015-03-22,3,132,Pequeñito y muy manejable!
134,134,2,2015-03-15,5,133,"Del tamaño de un mechero y con la potencia de un grande, es la mejor compra por 6€ que puedes hacer, sin duda."
135,135,2,2015-03-13,4,134,"Pues para el tamaño y el precio que tiene, lo cierto es que ya nos ha dado un par de alegrías. Y no precisamente a mí... Buen acabado, vibración intensa, tamaño ideal para juguetear con él... la única pega es que la pila no es AA como dice la descripción y el paquete, sino con una LR1, más pequeña de lo normal. Aunque viene incluida en el producto, queríamos algo más standard por comodidad, ecología y economía. No todo va a ser perfecto."
136,136,2,2015-03-11,4,135,"Funcional, relación precio calidad en oferta, recomendable. Me gustaría más silencioso, la verdad."
137,137,2,2015-03-03,5,136,Menudo descubrimiento. Más pequeño que un mechero pero puede crear más vicio que el tabaco!!!
138,138,2,2015-02-26,3,137,"No está mal, pero prefiero el Mini+ de Amantis, que es el que había usado hasta ahora. Este es más pequeñito y discreto, pero la vibración es menor y sólo tiene un modo. En cualquier caso, puede ser bueno para empezar, y para llevar xD"
139,139,2,2015-02-19,5,138,"antes que nada quiero dar las gracias a amantis por que con la compra de otros productos me regalaron esta pekeña bala jejej que la verda me sorprendio es muy pekeño y a la ves muy potente y muy suave al tacto y de lo que veo tmb es sumergible , que mas se le puede pedir genial ... aun no lo estrene pero promete .Gracias por los detalles que siempre teneis con vuestros clientes soys estupendos seguire siendo vuestra fan numero 1 tanto por el precio como para la calidad y la rapides cn la que enviais los pedidos y los pekeños regalitos que son todo un detallazo , soys geniales"
140,140,2,2015-02-17,5,139,"Práctico, suave, discreto y con la vibración perfecta, me encanta!!!"
141,141,2,2015-02-14,5,140,"a mi novia le parece bestial, le encanta, la única pega es que le duran poco las pilas"
142,142,2,2015-01-23,5,141,muy practico y discreto no te puede faltar para esos juegos antes de pasar a la acción
143,143,2,2015-01-21,4,142,IDEAL PARA REGALAR. IDEAL PARA LLEVAR. NO PUEDE FALTAR EN TU BOLSO. ME ENCANTA
144,144,2,2015-01-11,4,143,Pequeño. Discreto. De agradable tacto. Pero muy potente. Me encanta. Es el ultimo regalo que me ha hecho mi chico
145,145,2,2015-01-09,5,144,"Cien por cien recomendable, es muy estético, de tácto agradable, funciona a la perfección dentro y fuera del agua. Tanto el precio como la calidad son ideales, además por su pequeño tamaño se puede llevar a cualquier sitio."
146,146,2,2015-01-06,5,145,"En este articulo lo primero que quiero dar es las gracias a amantis ya que hice una compra y me enviaron este articulo de forma gratuita junto con el resto de artículos,era la primera compra que hacia en esta web y me ha dejado totalmente satisfecho tanto por los artículos como por el trato y el envió del pedido,les pongo un 9 a ellos,jejeje,siempre hay margen de mejora.Con respecto al articulo es pequeñito pero matón ya que mi chica lo ha usado y le ha encantado."
147,147,2,2014-12-21,5,146,"¡Menudo acierto! Cuando se lo regalé era un poco reacia, pero ahora le encanta. De todos los productos que he comprado en la web, el que más le ha gustado."
148,148,2,2014-12-01,5,147,"Me dio años de alegria, lo que dice mucho de su calidad. Es tan pequeño y silencioso que puedes llevartelo a cualquier parte."
149,149,2,2014-11-25,5,148,"juguete fastastico!!.muy bonito,suave,nada ruidoso,excelente vibración,discreto...muy recomendable!!"
150,150,2,2014-10-29,5,149,Es pequeño y su vibración es muy suave ideal para llevar en el bolso y también para las que quieran empezar con algo suavecito por mi parte al principio tenia su gracia a la larga buscas algo con mas intensidad pero recomendado al 100 x 100
151,151,2,2014-10-20,5,150,Pequeñito pero matón! Regalo sorpresa a mi chica. Con el juego y la tontería... se corrió sin esperarlo. Da mucho juego.
152,152,2,2014-10-07,4,151,"Ideal, práctico, discreto y divertido."
153,153,2,2014-09-28,4,152,Tacto y tamaño aceptables pero la potencia se queda un poco escasa
