ID,ID_PRODUCT,REGULAR_PRICE,DISCOUNT_PRICE,FECHA
191,191,49.99,49.99,24/05/31
192,192,54.99,54.99,24/05/31
195,195,64.99,24.99,24/05/31
196,196,59.99,24.99,24/05/31
197,197,19.99,11.99,24/05/31
199,199,29.99,14.99,24/05/31
200,200,34.99,23.99,24/05/31
201,201,44.99,44.99,24/05/31
202,202,49.99,49.99,24/05/31
203,203,59.99,49.99,24/05/31
204,204,19.99,14.99,24/05/31
205,205,299.99,199.99,24/05/31
206,206,59.99,22.99,24/05/31
207,207,49.99,24.99,24/05/31
208,208,74.99,59.99,24/05/31
209,209,29.99,12.99,24/05/31
210,210,19.99,11.99,24/05/31
212,212,19.99,7.99,24/05/31
213,213,54.99,54.99,24/05/31
214,214,69.99,69.99,24/05/31
215,215,59.99,59.99,24/05/31
216,216,74.99,74.99,24/05/31
218,218,59.99,29.99,24/05/31
221,221,44.99,44.99,24/05/31
222,222,64.99,64.99,24/05/31
223,223,49.99,49.99,24/05/31
224,224,119.99,59.99,24/05/31
225,225,39.99,19.99,24/05/31
228,228,99.99,29.99,24/05/31
229,229,99.99,54.99,24/05/31
230,230,24.99,11.99,24/05/31
231,231,34.99,19.99,24/05/31
232,232,44.99,44.99,24/05/31
233,233,17.99,17.99,24/05/31
234,234,109.99,109.99,24/05/31
235,235,29.99,19.99,24/05/31
237,237,11.99,7.99,24/05/31
238,238,49.99,39.99,24/05/31
240,240,44.99,34.99,24/05/31
241,241,25.99,9.99,24/05/31
242,242,29.99,14.99,24/05/31
243,243,11.99,3.99,24/05/31
244,244,49.99,49.99,24/05/31
245,245,59.99,34.99,24/05/31
246,246,99.99,99.99,24/05/31
247,247,64.99,64.99,24/05/31
