ID,ID_PRODUCT,REGULAR_PRICE,DISCOUNT_PRICE,FECHA
0,0,99.99,54.99,24/04/14
1,1,99.99,54.99,24/04/14
2,2,19.99,9.99,24/04/14
3,3,69.99,29.99,24/04/14
4,4,99.99,54.99,24/04/14
5,5,69.99,49.99,24/04/14
6,6,19.99,9.99,24/04/14
7,7,39.99,14.99,24/04/14
8,8,19.99,7.99,24/04/14
9,9,54.99,14.99,24/04/14
10,10,34.99,7.99,24/04/14
12,12,29.99,11.99,24/04/14
13,13,24.99,9.99,24/04/14
14,14,29.99,11.99,24/04/14
16,16,69.99,44.99,24/04/14
17,17,59.99,39.99,24/04/14
18,18,29.99,14.99,24/04/14
19,19,19.99,9.99,24/04/14
20,20,19.99,7.99,24/04/14
21,21,19.99,8.99,24/04/14
22,22,49.99,29.99,24/04/14
23,23,14.99,6.99,24/04/14
24,24,11.99,4.99,24/04/14
25,25,24.99,15.99,24/04/14
26,26,49.99,24.99,24/04/14
27,27,29.99,12.99,24/04/14
28,28,29.99,12.99,24/04/14
29,29,39.99,19.99,24/04/14
30,30,29.99,17.99,24/04/14
32,32,89.99,44.99,24/04/14
34,34,59.99,54.99,24/04/14
35,35,59.99,34.99,24/04/14
36,36,69.99,59.99,24/04/14
37,37,119.99,49.99,24/04/14
39,39,24.99,12.99,24/04/14
40,40,59.99,17.99,24/04/14
41,41,29.99,14.99,24/04/14
42,42,19.99,6.99,24/04/14
43,43,49.99,29.99,24/04/14
44,44,24.99,7.99,24/04/14
45,45,39.99,17.99,24/04/14
46,46,19.99,8.99,24/04/14
47,47,19.99,7.99,24/04/14
48,48,69.99,39.99,24/04/14
49,49,29.99,24.99,24/04/14
50,50,49.99,29.99,24/04/14
51,51,59.99,29.99,24/04/14
52,52,49.99,19.99,24/04/14
53,53,299.99,99.99,24/04/14
54,54,34.99,9.99,24/04/14
55,55,15.99,5.99,24/04/14
56,56,19.99,6.99,24/04/14
57,57,11.99,3.99,24/04/14
58,58,109.99,54.99,24/04/14
59,59,39.99,19.99,24/04/14
60,60,39.99,19.99,24/04/14
61,61,119.99,54.99,24/04/14
63,63,99.99,49.99,24/04/14
64,64,59.99,34.99,24/04/14
65,65,79.99,64.99,24/04/14
66,66,19.99,9.99,24/04/14
67,67,44.99,29.99,24/04/14
68,68,99.99,54.99,24/04/14
72,72,19.99,12.99,24/04/14
73,73,19.99,7.99,24/04/14
74,74,39.99,9.99,24/04/14
75,75,59.99,29.99,24/04/14
76,76,19.99,8.99,24/04/14
78,78,19.99,7.99,24/04/14
79,79,59.99,44.99,24/04/14
80,80,99.99,49.99,24/04/14
82,82,24.99,19.99,24/04/14
83,83,14.99,4.99,24/04/14
84,84,59.99,27.99,24/04/14
85,85,29.99,11.99,24/04/14
86,86,29.99,14.99,24/04/14
87,87,22.99,14.99,24/04/14
88,88,59.99,39.99,24/04/14
89,89,69.99,34.99,24/04/14
90,90,49.99,23.99,24/04/14
91,91,29.99,14.99,24/04/14
92,92,49.99,19.99,24/04/14
95,95,64.99,39.99,24/04/14
96,96,129.99,79.99,24/04/14
97,97,69.99,34.99,24/04/14
98,98,99.99,89.99,24/04/14
99,99,89.99,49.99,24/04/14
100,100,14.99,5.99,24/04/14
102,102,59.99,17.99,24/04/14
103,103,44.99,17.99,24/04/14
105,105,29.99,9.99,24/04/14
107,107,44.99,19.99,24/04/14
109,109,54.99,49.99,24/04/14
110,110,69.99,34.99,24/04/14
111,111,119.99,69.99,24/04/14
112,112,11.99,7.99,24/04/14
113,113,19.99,14.99,24/04/14
114,114,19.99,6.99,24/04/14
115,115,13.99,8.99,24/04/14
116,116,19.99,7.99,24/04/14
117,117,24.99,9.99,24/04/14
118,118,19.99,9.99,24/04/14
119,119,79.99,36.99,24/04/14
121,121,39.99,13.99,24/04/14
123,123,39.99,13.99,24/04/14
124,124,59.99,34.99,24/04/14
