ID,ID_PRODUCT,REGULAR_PRICE,DISCOUNT_PRICE,FECHA
0,0,69.99,39.99,231012
1,1,99.99,44.99,231012
2,2,79.99,29.99,231012
3,3,34.99,17.99,231012
4,4,79.99,59.99,231012
5,5,69.99,37.99,231012
6,6,17.99,6.99,231012
7,7,59.99,24.99,231012
8,8,44.99,26.99,231012
9,9,149.99,79.99,231012
10,10,9.99,7.99,231012
11,11,89.99,39.99,231012
12,12,99.99,49.99,231012
13,13,99.99,49.99,231012
14,14,299.99,99.99,231012
15,15,109.99,49.99,231012
16,16,49.99,29.99,231012
17,17,59.99,39.99,231012
18,18,89.99,36.99,231012
19,19,69.99,49.99,231012
20,20,59.99,17.99,231012
21,21,99.99,49.99,231012
22,22,69.99,44.99,231012
23,23,119.99,79.99,231012
24,24,59.99,26.99,231012
25,25,49.99,17.99,231012
26,26,69.99,39.99,231012
27,27,29.99,9.99,231012
28,28,59.99,29.99,231012
29,29,99.99,54.99,231012
30,30,49.99,24.99,231012
31,31,29.99,9.99,231012
32,32,69.99,39.99,231012
33,33,44.99,24.99,231012
34,34,69.99,49.99,231012
35,35,99.99,59.99,231012
36,36,79.99,29.99,231012
37,37,99.99,59.99,231012
38,38,119.99,79.99,231012
39,39,49.99,24.99,231012
40,40,89.99,22.99,231012
41,41,99.99,69.99,231012
42,42,99.99,49.99,231012
43,43,24.99,11.99,231012
44,44,54.99,19.99,231012
45,45,99.99,59.99,231012
46,46,44.99,24.99,231012
47,47,19.99,9.99,231012
49,49,149.99,54.99,231012
50,50,99.99,54.99,231012
52,52,99.99,79.99,231012
53,53,16.99,5.99,231012
54,54,39.99,19.99,231012
55,55,39.99,19.99,231012
56,56,59.99,44.99,231012
57,57,39.99,17.99,231012
58,58,89.99,34.99,231012
59,59,19.99,9.99,231012
60,60,39.99,14.99,231012
61,61,99.99,39.99,231012
62,62,99.99,59.99,231012
63,63,39.99,17.99,231012
64,64,59.99,39.99,231012
65,65,119.99,49.99,231012
66,66,79.99,34.99,231012
67,67,49.99,34.99,231012
68,68,89.99,49.99,231012
69,69,44.99,19.99,231012
70,70,19.99,8.99,231012
71,71,29.99,9.99,231012
