ID,ID_PRODUCT,REGULAR_PRICE,DISCOUNT_PRICE,FECHA
0,0,89.99,39.99,24/06/30
1,1,99.99,49.99,24/06/30
2,2,69.99,39.99,24/06/30
3,3,49.99,19.99,24/06/30
4,4,99.99,54.99,24/06/30
5,5,69.99,39.99,24/06/30
6,6,69.99,29.99,24/06/30
7,7,19.99,9.99,24/06/30
8,8,44.99,29.99,24/06/30
9,9,19.99,7.99,24/06/30
10,10,44.99,29.99,24/06/30
11,11,39.99,14.99,24/06/30
15,15,34.99,7.99,24/06/30
17,17,69.99,44.99,24/06/30
18,18,19.99,8.99,24/06/30
19,19,59.99,39.99,24/06/30
20,20,19.99,9.99,24/06/30
21,21,19.99,8.99,24/06/30
22,22,24.99,19.99,24/06/30
23,23,49.99,29.99,24/06/30
24,24,29.99,9.99,24/06/30
25,25,34.99,9.99,24/06/30
26,26,24.99,15.99,24/06/30
27,27,11.99,4.99,24/06/30
28,28,29.99,12.99,24/06/30
29,29,109.99,54.99,24/06/30
30,30,49.99,34.99,24/06/30
31,31,99.99,49.99,24/06/30
34,34,99.99,29.99,24/06/30
35,35,59.99,44.99,24/06/30
36,36,59.99,54.99,24/06/30
37,37,59.99,34.99,24/06/30
38,38,99.99,49.99,24/06/30
39,39,69.99,34.99,24/06/30
40,40,19.99,7.99,24/06/30
41,41,54.99,17.99,24/06/30
43,43,59.99,17.99,24/06/30
44,44,29.99,11.99,24/06/30
45,45,29.99,11.99,24/06/30
46,46,24.99,7.99,24/06/30
47,47,24.99,9.99,24/06/30
48,48,19.99,7.99,24/06/30
49,49,99.99,49.99,24/06/30
50,50,44.99,20.99,24/06/30
51,51,69.99,29.99,24/06/30
52,52,299.99,99.99,24/06/30
53,53,49.99,29.99,24/06/30
54,54,49.99,19.99,24/06/30
55,55,59.99,29.99,24/06/30
56,56,14.99,6.99,24/06/30
57,57,49.99,24.99,24/06/30
58,58,59.99,39.99,24/06/30
59,59,19.99,6.99,24/06/30
60,60,29.99,12.99,24/06/30
61,61,119.99,54.99,24/06/30
62,62,59.99,19.99,24/06/30
63,63,49.99,24.99,24/06/30
64,64,99.99,49.99,24/06/30
65,65,59.99,34.99,24/06/30
66,66,49.99,24.99,24/06/30
67,67,64.99,39.99,24/06/30
68,68,69.99,59.99,24/06/30
69,69,99.99,89.99,24/06/30
70,70,79.99,54.99,24/06/30
71,71,19.99,9.99,24/06/30
72,72,29.99,14.99,24/06/30
73,73,14.99,5.99,24/06/30
74,74,24.99,9.99,24/06/30
75,75,99.99,54.99,24/06/30
76,76,19.99,6.99,24/06/30
77,77,39.99,9.99,24/06/30
79,79,19.99,9.99,24/06/30
80,80,29.99,14.99,24/06/30
81,81,69.99,39.99,24/06/30
82,82,44.99,19.99,24/06/30
83,83,29.99,18.99,24/06/30
84,84,119.99,79.99,24/06/30
85,85,24.99,14.99,24/06/30
86,86,19.99,7.99,24/06/30
87,87,14.99,4.99,24/06/30
88,88,12.99,7.99,24/06/30
89,89,12.99,6.99,24/06/30
90,90,22.99,14.99,24/06/30
91,91,19.99,7.99,24/06/30
92,92,29.99,14.99,24/06/30
93,93,29.99,17.99,24/06/30
94,94,69.99,34.99,24/06/30
95,95,39.99,19.99,24/06/30
96,96,109.99,39.99,24/06/30
98,98,19.99,9.99,24/06/30
99,99,34.99,14.99,24/06/30
101,101,89.99,49.99,24/06/30
102,102,129.99,79.99,24/06/30
103,103,69.99,59.99,24/06/30
107,107,59.99,17.99,24/06/30
108,108,19.99,9.99,24/06/30
109,109,59.99,29.99,24/06/30
110,110,29.99,9.99,24/06/30
111,111,99.99,29.99,24/06/30
112,112,29.99,24.99,24/06/30
113,113,54.99,49.99,24/06/30
114,114,44.99,22.99,24/06/30
115,115,19.99,7.99,24/06/30
116,116,99.99,39.99,24/06/30
117,117,19.99,6.99,24/06/30
118,118,11.99,7.99,24/06/30
119,119,19.99,14.99,24/06/30
120,120,24.99,9.99,24/06/30
121,121,15.99,5.99,24/06/30
122,122,11.99,3.99,24/06/30
123,123,14.99,2.99,24/06/30
124,124,39.99,19.99,24/06/30
125,125,39.99,13.99,24/06/30
126,126,49.99,23.99,24/06/30
127,127,59.99,29.99,24/06/30
129,129,69.99,37.99,24/06/30
132,132,24.99,13.99,24/06/30
133,133,139.99,76.99,24/06/30
134,134,44.99,29.99,24/06/30
135,135,79.99,59.99,24/06/30
137,137,44.99,17.99,24/06/30
141,141,49.99,29.99,24/06/30
144,144,59.99,44.99,24/06/30
145,145,59.99,39.99,24/06/30
146,146,69.99,34.99,24/06/30
147,147,119.99,69.99,24/06/30
148,148,69.99,44.99,24/06/30
149,149,99.99,89.99,24/06/30
150,150,11.99,7.99,24/06/30
151,151,119.99,59.99,24/06/30
152,152,59.99,39.99,24/06/30
153,153,19.99,12.99,24/06/30
154,154,39.99,17.99,24/06/30
155,155,59.99,34.99,24/06/30
156,156,79.99,36.99,24/06/30
157,157,29.99,14.99,24/06/30
