ID,ID_PRODUCT,REGULAR_PRICE,DISCOUNT_PRICE,FECHA
0,0,99.99,54.99,24/04/06
1,1,99.99,54.99,24/04/06
2,2,19.99,9.99,24/04/06
3,3,69.99,29.99,24/04/06
4,4,99.99,54.99,24/04/06
5,5,69.99,49.99,24/04/06
6,6,59.99,34.99,24/04/06
7,7,29.99,9.99,24/04/06
8,8,39.99,14.99,24/04/06
9,9,19.99,7.99,24/04/06
10,10,54.99,14.99,24/04/06
11,11,34.99,7.99,24/04/06
12,12,24.99,9.99,24/04/06
13,13,29.99,11.99,24/04/06
14,14,29.99,11.99,24/04/06
16,16,69.99,44.99,24/04/06
17,17,59.99,39.99,24/04/06
18,18,29.99,14.99,24/04/06
19,19,19.99,9.99,24/04/06
20,20,49.99,29.99,24/04/06
21,21,19.99,8.99,24/04/06
22,22,19.99,7.99,24/04/06
23,23,14.99,6.99,24/04/06
24,24,49.99,24.99,24/04/06
25,25,11.99,4.99,24/04/06
26,26,34.99,9.99,24/04/06
27,27,29.99,12.99,24/04/06
28,28,29.99,12.99,24/04/06
29,29,29.99,17.99,24/04/06
30,30,39.99,19.99,24/04/06
31,31,89.99,44.99,24/04/06
34,34,19.99,9.99,24/04/06
35,35,59.99,54.99,24/04/06
36,36,19.99,9.99,24/04/06
37,37,69.99,59.99,24/04/06
38,38,29.99,14.99,24/04/06
40,40,24.99,12.99,24/04/06
41,41,59.99,17.99,24/04/06
42,42,19.99,6.99,24/04/06
43,43,24.99,7.99,24/04/06
44,44,39.99,17.99,24/04/06
45,45,49.99,29.99,24/04/06
46,46,19.99,7.99,24/04/06
48,48,69.99,39.99,24/04/06
49,49,44.99,19.99,24/04/06
50,50,49.99,29.99,24/04/06
51,51,59.99,29.99,24/04/06
52,52,299.99,99.99,24/04/06
53,53,49.99,19.99,24/04/06
54,54,24.99,15.99,24/04/06
55,55,15.99,5.99,24/04/06
56,56,19.99,6.99,24/04/06
57,57,22.99,14.99,24/04/06
59,59,119.99,54.99,24/04/06
60,60,39.99,19.99,24/04/06
61,61,39.99,19.99,24/04/06
62,62,16.99,5.99,24/04/06
64,64,99.99,49.99,24/04/06
65,65,119.99,49.99,24/04/06
66,66,99.99,54.99,24/04/06
67,67,79.99,64.99,24/04/06
68,68,129.99,79.99,24/04/06
73,73,39.99,9.99,24/04/06
74,74,19.99,7.99,24/04/06
76,76,59.99,29.99,24/04/06
77,77,29.99,24.99,24/04/06
78,78,44.99,22.99,24/04/06
79,79,19.99,7.99,24/04/06
80,80,59.99,44.99,24/04/06
81,81,14.99,4.99,24/04/06
82,82,24.99,19.99,24/04/06
83,83,19.99,14.99,24/04/06
84,84,99.99,39.99,24/04/06
85,85,11.99,3.99,24/04/06
86,86,29.99,14.99,24/04/06
87,87,59.99,39.99,24/04/06
88,88,29.99,11.99,24/04/06
89,89,69.99,34.99,24/04/06
90,90,29.99,14.99,24/04/06
91,91,49.99,23.99,24/04/06
92,92,49.99,24.99,24/04/06
93,93,109.99,54.99,24/04/06
94,94,59.99,34.99,24/04/06
96,96,44.99,29.99,24/04/06
97,97,69.99,34.99,24/04/06
98,98,99.99,89.99,24/04/06
99,99,89.99,49.99,24/04/06
100,100,19.99,12.99,24/04/06
101,101,14.99,5.99,24/04/06
103,103,44.99,17.99,24/04/06
104,104,44.99,34.99,24/04/06
105,105,29.99,9.99,24/04/06
106,106,19.99,8.99,24/04/06
107,107,34.99,14.99,24/04/06
108,108,99.99,49.99,24/04/06
109,109,54.99,49.99,24/04/06
110,110,69.99,34.99,24/04/06
111,111,119.99,69.99,24/04/06
112,112,19.99,14.99,24/04/06
113,113,11.99,7.99,24/04/06
114,114,59.99,27.99,24/04/06
115,115,13.99,8.99,24/04/06
116,116,19.99,7.99,24/04/06
117,117,19.99,9.99,24/04/06
118,118,19.99,9.99,24/04/06
119,119,79.99,36.99,24/04/06
121,121,39.99,13.99,24/04/06
122,122,49.99,19.99,24/04/06
123,123,89.99,44.99,24/04/06
125,125,69.99,44.99,24/04/06
126,126,59.99,29.99,24/04/06
127,127,24.99,13.99,24/04/06
128,128,79.99,49.99,24/04/06
129,129,139.99,76.99,24/04/06
130,130,99.99,69.99,24/04/06
131,131,59.99,17.99,24/04/06
132,132,24.99,16.99,24/04/06
133,133,24.99,12.99,24/04/06
136,136,49.99,29.99,24/04/06
137,137,34.99,19.99,24/04/06
138,138,19.99,8.99,24/04/06
139,139,44.99,44.99,24/04/06
140,140,159.99,149.99,24/04/06
141,141,34.99,34.99,24/04/06
142,142,54.99,54.99,24/04/06
143,143,299.99,199.99,24/04/06
144,144,19.99,6.99,24/04/06
145,145,49.99,24.99,24/04/06
146,146,99.99,89.99,24/04/06
147,147,29.99,12.99,24/04/06
148,148,19.99,11.99,24/04/06
149,149,11.99,6.99,24/04/06
150,150,19.99,8.99,24/04/06
151,151,39.99,13.99,24/04/06
152,152,59.99,29.99,24/04/06
153,153,29.99,14.99,24/04/06
154,154,49.99,24.99,24/04/06
155,155,59.99,34.99,24/04/06
156,156,99.99,59.99,24/04/06
158,158,79.99,59.99,24/04/06
159,159,59.99,49.99,24/04/06
160,160,99.99,59.99,24/04/06
161,161,119.99,69.99,24/04/06
162,162,69.99,39.99,24/04/06
165,165,69.99,29.99,24/04/06
166,166,19.99,11.99,24/04/06
167,167,34.99,14.99,24/04/06
168,168,39.99,19.99,24/04/06
169,169,27.99,13.99,24/04/06
170,170,19.99,19.99,24/04/06
171,171,59.99,49.99,24/04/06
172,172,49.99,49.99,24/04/06
173,173,74.99,49.99,24/04/06
174,174,11.99,7.99,24/04/06
175,175,24.99,14.99,24/04/06
176,176,49.99,39.99,24/04/06
177,177,69.99,49.99,24/04/06
178,178,14.99,2.99,24/04/06
179,179,24.99,9.99,24/04/06
180,180,17.99,17.99,24/04/06
181,181,19.99,8.99,24/04/06
182,182,129.99,64.99,24/04/06
183,183,29.99,29.99,24/04/06
184,184,54.99,54.99,24/04/06
185,185,54.99,54.99,24/04/06
186,186,149.99,59.99,24/04/06
187,187,39.99,14.99,24/04/06
189,189,49.99,49.99,24/04/06
190,190,39.99,39.99,24/04/06
191,191,39.99,49.99,24/04/06
192,192,54.99,54.99,24/04/06
193,193,64.99,24.99,24/04/06
194,194,59.99,29.99,24/04/06
