ID,ID_PRODUCT,REGULAR_PRICE,DISCOUNT_PRICE,FECHA
0,0,99.99,54.99,24/04/27
1,1,19.99,9.99,24/04/27
2,2,99.99,54.99,24/04/27
3,3,69.99,29.99,24/04/27
4,4,99.99,54.99,24/04/27
5,5,69.99,49.99,24/04/27
6,6,59.99,54.99,24/04/27
7,7,39.99,14.99,24/04/27
8,8,19.99,7.99,24/04/27
9,9,54.99,14.99,24/04/27
11,11,34.99,7.99,24/04/27
12,12,29.99,11.99,24/04/27
13,13,29.99,11.99,24/04/27
14,14,24.99,9.99,24/04/27
16,16,69.99,44.99,24/04/27
17,17,59.99,39.99,24/04/27
18,18,29.99,14.99,24/04/27
19,19,19.99,9.99,24/04/27
20,20,19.99,7.99,24/04/27
21,21,59.99,29.99,24/04/27
22,22,49.99,19.99,24/04/27
23,23,14.99,6.99,24/04/27
24,24,24.99,15.99,24/04/27
25,25,11.99,4.99,24/04/27
26,26,49.99,24.99,24/04/27
27,27,29.99,12.99,24/04/27
28,28,29.99,12.99,24/04/27
29,29,109.99,54.99,24/04/27
30,30,39.99,19.99,24/04/27
32,32,89.99,39.99,24/04/27
34,34,19.99,9.99,24/04/27
35,35,119.99,49.99,24/04/27
36,36,69.99,59.99,24/04/27
37,37,69.99,34.99,24/04/27
39,39,24.99,12.99,24/04/27
40,40,29.99,14.99,24/04/27
41,41,19.99,12.99,24/04/27
42,42,19.99,6.99,24/04/27
43,43,39.99,17.99,24/04/27
44,44,19.99,7.99,24/04/27
45,45,24.99,7.99,24/04/27
46,46,19.99,8.99,24/04/27
47,47,29.99,24.99,24/04/27
48,48,44.99,19.99,24/04/27
49,49,69.99,39.99,24/04/27
50,50,49.99,29.99,24/04/27
51,51,49.99,29.99,24/04/27
52,52,99.99,39.99,24/04/27
53,53,19.99,8.99,24/04/27
54,54,15.99,5.99,24/04/27
55,55,34.99,9.99,24/04/27
56,56,19.99,6.99,24/04/27
57,57,19.99,7.99,24/04/27
58,58,29.99,17.99,24/04/27
59,59,99.99,49.99,24/04/27
60,60,49.99,24.99,24/04/27
61,61,39.99,19.99,24/04/27
62,62,99.99,49.99,24/04/27
63,63,16.99,5.99,24/04/27
65,65,59.99,34.99,24/04/27
66,66,99.99,89.99,24/04/27
67,67,129.99,79.99,24/04/27
68,68,79.99,49.99,24/04/27
70,70,59.99,17.99,24/04/27
73,73,49.99,29.99,24/04/27
74,74,39.99,9.99,24/04/27
75,75,59.99,29.99,24/04/27
76,76,19.99,9.99,24/04/27
77,77,69.99,29.99,24/04/27
78,78,19.99,7.99,24/04/27
79,79,19.99,7.99,24/04/27
80,80,29.99,18.99,24/04/27
81,81,299.99,99.99,24/04/27
82,82,14.99,4.99,24/04/27
83,83,59.99,27.99,24/04/27
84,84,24.99,19.99,24/04/27
85,85,29.99,11.99,24/04/27
86,86,29.99,14.99,24/04/27
87,87,11.99,3.99,24/04/27
88,88,22.99,14.99,24/04/27
89,89,29.99,14.99,24/04/27
90,90,119.99,54.99,24/04/27
91,91,49.99,23.99,24/04/27
92,92,49.99,23.99,24/04/27
94,94,59.99,34.99,24/04/27
96,96,79.99,54.99,24/04/27
97,97,19.99,9.99,24/04/27
98,98,44.99,29.99,24/04/27
99,99,99.99,49.99,24/04/27
100,100,44.99,17.99,24/04/27
101,101,59.99,17.99,24/04/27
103,103,14.99,5.99,24/04/27
104,104,19.99,9.99,24/04/27
106,106,19.99,8.99,24/04/27
108,108,59.99,44.99,24/04/27
109,109,44.99,20.99,24/04/27
110,110,99.99,49.99,24/04/27
111,111,54.99,49.99,24/04/27
112,112,19.99,14.99,24/04/27
113,113,24.99,14.99,24/04/27
114,114,11.99,7.99,24/04/27
115,115,19.99,6.99,24/04/27
116,116,24.99,9.99,24/04/27
117,117,59.99,39.99,24/04/27
118,118,19.99,9.99,24/04/27
119,119,39.99,17.99,24/04/27
120,120,79.99,36.99,24/04/27
121,121,69.99,34.99,24/04/27
122,122,59.99,19.99,24/04/27
123,123,39.99,13.99,24/04/27
124,124,64.99,39.99,24/04/27
126,126,49.99,19.99,24/04/27
127,127,89.99,49.99,24/04/27
128,128,24.99,13.99,24/04/27
129,129,139.99,76.99,24/04/27
130,130,119.99,54.99,24/04/27
135,135,27.99,13.99,24/04/27
136,136,29.99,9.99,24/04/27
137,137,19.99,11.99,24/04/27
138,138,34.99,14.99,24/04/27
139,139,44.99,22.99,24/04/27
140,140,69.99,34.99,24/04/27
141,141,119.99,69.99,24/04/27
142,142,44.99,44.99,24/04/27
143,143,19.99,14.99,24/04/27
144,144,99.99,89.99,24/04/27
145,145,13.99,8.99,24/04/27
146,146,299.99,199.99,24/04/27
148,148,59.99,29.99,24/04/27
149,149,29.99,12.99,24/04/27
150,150,19.99,9.99,24/04/27
151,151,59.99,29.99,24/04/27
152,152,29.99,14.99,24/04/27
153,153,49.99,24.99,24/04/27
154,154,39.99,13.99,24/04/27
155,155,39.99,19.99,24/04/27
157,157,149.99,59.99,24/04/27
158,158,99.99,69.99,24/04/27
159,159,79.99,59.99,24/04/27
160,160,99.99,59.99,24/04/27
161,161,59.99,49.99,24/04/27
162,162,24.99,16.99,24/04/27
163,163,69.99,39.99,24/04/27
167,167,34.99,14.99,24/04/27
168,168,49.99,29.99,24/04/27
169,169,69.99,39.99,24/04/27
170,170,159.99,149.99,24/04/27
171,171,34.99,34.99,24/04/27
172,172,54.99,54.99,24/04/27
173,173,74.99,49.99,24/04/27
175,175,59.99,22.99,24/04/27
176,176,49.99,24.99,24/04/27
178,178,19.99,12.99,24/04/27
179,179,19.99,8.99,24/04/27
180,180,89.99,59.99,24/04/27
181,181,19.99,11.99,24/04/27
182,182,89.99,44.99,24/04/27
183,183,129.99,64.99,24/04/27
184,184,29.99,29.99,24/04/27
185,185,54.99,54.99,24/04/27
186,186,99.99,59.99,24/04/27
187,187,59.99,29.99,24/04/27
188,188,69.99,39.99,24/04/27
189,189,119.99,69.99,24/04/27
190,190,69.99,59.99,24/04/27
191,191,49.99,49.99,24/04/27
192,192,54.99,54.99,24/04/27
193,193,24.99,12.99,24/04/27
195,195,69.99,29.99,24/04/27
196,196,54.99,28.99,24/04/27
197,197,29.99,14.99,24/04/27
198,198,19.99,6.99,24/04/27
199,199,44.99,29.99,24/04/27
200,200,44.99,34.99,24/04/27
201,201,49.99,49.99,24/04/27
202,202,19.99,19.99,24/04/27
203,203,59.99,49.99,24/04/27
204,204,44.99,44.99,24/04/27
207,207,49.99,39.99,24/04/27
208,208,69.99,49.99,24/04/27
209,209,99.99,59.99,24/04/27
210,210,11.99,6.99,24/04/27
211,211,19.99,8.99,24/04/27
212,212,14.99,2.99,24/04/27
213,213,69.99,69.99,24/04/27
214,214,59.99,59.99,24/04/27
215,215,74.99,74.99,24/04/27
216,216,49.99,49.99,24/04/27
217,217,49.99,19.99,24/04/27
219,219,99.99,44.99,24/04/27
220,220,49.99,49.99,24/04/27
221,221,44.99,44.99,24/04/27
222,222,49.99,49.99,24/04/27
223,223,64.99,64.99,24/04/27
224,224,59.99,24.99,24/04/27
225,225,59.99,29.99,24/04/27
226,226,64.99,24.99,24/04/27
228,228,24.99,11.99,24/04/27
229,229,29.99,14.99,24/04/27
230,230,34.99,19.99,24/04/27
232,232,19.99,14.99,24/04/27
233,233,17.99,17.99,24/04/27
234,234,109.99,109.99,24/04/27
235,235,29.99,19.99,24/04/27
236,236,119.99,79.99,24/04/27
237,237,74.99,59.99,24/04/27
238,238,599.99,249.99,24/04/27
239,239,11.99,7.99,24/04/27
240,240,14.99,3.99,24/04/27
241,241,19.99,9.99,24/04/27
242,242,24.99,7.99,24/04/27
243,243,29.99,12.99,24/04/27
244,244,59.99,34.99,24/04/27
245,245,99.99,99.99,24/04/27
246,246,64.99,64.99,24/04/27
