ID,ID_PRODUCT,REGULAR_PRICE,DISCOUNT_PRICE,FECHA
174,174,299.99,199.99,24/05/17
175,175,49.99,24.99,24/05/17
176,176,119.99,79.99,24/05/17
177,177,11.99,7.99,24/05/17
178,178,24.99,9.99,24/05/17
179,179,19.99,9.99,24/05/17
180,180,89.99,59.99,24/05/17
181,181,29.99,12.99,24/05/17
182,182,89.99,44.99,24/05/17
183,183,129.99,64.99,24/05/17
184,184,29.99,29.99,24/05/17
185,185,54.99,54.99,24/05/17
187,187,59.99,39.99,24/05/17
188,188,49.99,19.99,24/05/17
189,189,119.99,69.99,24/05/17
190,190,69.99,59.99,24/05/17
191,191,49.99,49.99,24/05/17
192,192,54.99,54.99,24/05/17
193,193,24.99,16.99,24/05/17
196,196,59.99,29.99,24/05/17
197,197,44.99,29.99,24/05/17
198,198,34.99,19.99,24/05/17
199,199,34.99,14.99,24/05/17
200,200,34.99,23.99,24/05/17
201,201,74.99,49.99,24/05/17
202,202,49.99,49.99,24/05/17
203,203,44.99,44.99,24/05/17
204,204,19.99,14.99,24/05/17
207,207,69.99,49.99,24/05/17
208,208,74.99,59.99,24/05/17
209,209,99.99,39.99,24/05/17
210,210,69.99,29.99,24/05/17
211,211,25.99,9.99,24/05/17
212,212,11.99,6.99,24/05/17
213,213,69.99,69.99,24/05/17
214,214,59.99,59.99,24/05/17
215,215,74.99,74.99,24/05/17
216,216,49.99,49.99,24/05/17
218,218,79.99,54.99,24/05/17
219,219,99.99,44.99,24/05/17
220,220,44.99,44.99,24/05/17
221,221,49.99,49.99,24/05/17
222,222,49.99,49.99,24/05/17
223,223,44.99,44.99,24/05/17
225,225,79.99,29.99,24/05/17
226,226,59.99,24.99,24/05/17
227,227,19.99,9.99,24/05/17
228,228,29.99,14.99,24/05/17
229,229,99.99,29.99,24/05/17
230,230,99.99,54.99,24/05/17
231,231,24.99,11.99,24/05/17
232,232,109.99,109.99,24/05/17
233,233,44.99,44.99,24/05/17
234,234,17.99,17.99,24/05/17
235,235,29.99,19.99,24/05/17
236,236,13.99,8.99,24/05/17
237,237,119.99,59.99,24/05/17
238,238,11.99,7.99,24/05/17
239,239,19.99,8.99,24/05/17
240,240,19.99,8.99,24/05/17
241,241,14.99,2.99,24/05/17
242,242,59.99,39.99,24/05/17
243,243,14.99,3.99,24/05/17
244,244,59.99,34.99,24/05/17
245,245,99.99,99.99,24/05/17
246,246,64.99,64.99,24/05/17
