ID,ID_PRODUCT,REGULAR_PRICE,DISCOUNT_PRICE,FECHA
0,0,99.99,54.99,24/05/24
1,1,99.99,49.99,24/05/24
2,2,69.99,39.99,24/05/24
5,5,69.99,29.99,24/05/24
6,6,19.99,9.99,24/05/24
7,7,19.99,7.99,24/05/24
8,8,44.99,29.99,24/05/24
9,9,44.99,29.99,24/05/24
10,10,54.99,17.99,24/05/24
14,14,34.99,7.99,24/05/24
15,15,39.99,14.99,24/05/24
16,16,69.99,44.99,24/05/24
17,17,29.99,14.99,24/05/24
18,18,19.99,8.99,24/05/24
19,19,19.99,9.99,24/05/24
20,20,49.99,29.99,24/05/24
21,21,59.99,29.99,24/05/24
22,22,299.99,99.99,24/05/24
23,23,29.99,9.99,24/05/24
24,24,24.99,15.99,24/05/24
25,25,11.99,4.99,24/05/24
26,26,14.99,6.99,24/05/24
27,27,29.99,12.99,24/05/24
28,28,29.99,12.99,24/05/24
29,29,109.99,54.99,24/05/24
30,30,99.99,49.99,24/05/24
31,31,29.99,11.99,24/05/24
32,32,89.99,39.99,24/05/24
33,33,99.99,49.99,24/05/24
34,34,119.99,49.99,24/05/24
35,35,59.99,54.99,24/05/24
36,36,69.99,59.99,24/05/24
37,37,59.99,34.99,24/05/24
38,38,24.99,12.99,24/05/24
39,39,99.99,54.99,24/05/24
40,40,24.99,9.99,24/05/24
41,41,29.99,14.99,24/05/24
42,42,19.99,6.99,24/05/24
43,43,39.99,9.99,24/05/24
44,44,39.99,17.99,24/05/24
46,46,44.99,19.99,24/05/24
47,47,59.99,39.99,24/05/24
48,48,69.99,29.99,24/05/24
49,49,19.99,7.99,24/05/24
50,50,19.99,7.99,24/05/24
51,51,24.99,19.99,24/05/24
52,52,14.99,4.99,24/05/24
53,53,99.99,39.99,24/05/24
54,54,34.99,9.99,24/05/24
55,55,19.99,6.99,24/05/24
56,56,59.99,39.99,24/05/24
57,57,15.99,5.99,24/05/24
58,58,39.99,19.99,24/05/24
59,59,29.99,17.99,24/05/24
60,60,119.99,54.99,24/05/24
61,61,59.99,19.99,24/05/24
62,62,99.99,54.99,24/05/24
63,63,49.99,24.99,24/05/24
66,66,79.99,49.99,24/05/24
67,67,69.99,34.99,24/05/24
68,68,99.99,49.99,24/05/24
69,69,59.99,17.99,24/05/24
70,70,19.99,12.99,24/05/24
71,71,29.99,11.99,24/05/24
72,72,24.99,9.99,24/05/24
73,73,24.99,7.99,24/05/24
75,75,49.99,29.99,24/05/24
76,76,59.99,29.99,24/05/24
78,78,29.99,24.99,24/05/24
79,79,99.99,49.99,24/05/24
80,80,54.99,49.99,24/05/24
82,82,19.99,8.99,24/05/24
83,83,49.99,19.99,24/05/24
84,84,24.99,14.99,24/05/24
85,85,19.99,7.99,24/05/24
86,86,59.99,29.99,24/05/24
87,87,29.99,11.99,24/05/24
88,88,22.99,14.99,24/05/24
89,89,49.99,24.99,24/05/24
90,90,29.99,14.99,24/05/24
91,91,39.99,19.99,24/05/24
92,92,39.99,13.99,24/05/24
96,96,89.99,49.99,24/05/24
97,97,129.99,79.99,24/05/24
98,98,79.99,54.99,24/05/24
99,99,19.99,9.99,24/05/24
102,102,59.99,17.99,24/05/24
