ID,ID_PRODUCT,REGULAR_PRICE,DISCOUNT_PRICE,FECHA
0,0,99.99,54.99,24/06/07
1,1,49.99,19.99,24/06/07
2,2,99.99,49.99,24/06/07
4,4,69.99,39.99,24/06/07
5,5,69.99,29.99,24/06/07
6,6,59.99,54.99,24/06/07
7,7,19.99,7.99,24/06/07
8,8,44.99,29.99,24/06/07
9,9,44.99,29.99,24/06/07
10,10,54.99,17.99,24/06/07
14,14,34.99,7.99,24/06/07
15,15,39.99,14.99,24/06/07
16,16,69.99,44.99,24/06/07
17,17,59.99,39.99,24/06/07
18,18,29.99,14.99,24/06/07
19,19,19.99,9.99,24/06/07
20,20,19.99,8.99,24/06/07
21,21,299.99,99.99,24/06/07
22,22,49.99,29.99,24/06/07
23,23,29.99,9.99,24/06/07
24,24,24.99,15.99,24/06/07
25,25,14.99,6.99,24/06/07
26,26,11.99,4.99,24/06/07
27,27,29.99,12.99,24/06/07
28,28,49.99,34.99,24/06/07
29,29,29.99,12.99,24/06/07
30,30,109.99,54.99,24/06/07
32,32,49.99,24.99,24/06/07
33,33,99.99,29.99,24/06/07
35,35,79.99,49.99,24/06/07
36,36,59.99,34.99,24/06/07
37,37,69.99,59.99,24/06/07
39,39,19.99,7.99,24/06/07
41,41,59.99,17.99,24/06/07
42,42,29.99,11.99,24/06/07
43,43,29.99,11.99,24/06/07
44,44,24.99,9.99,24/06/07
45,45,19.99,6.99,24/06/07
46,46,69.99,29.99,24/06/07
47,47,19.99,8.99,24/06/07
48,48,44.99,19.99,24/06/07
49,49,99.99,49.99,24/06/07
50,50,59.99,29.99,24/06/07
51,51,24.99,19.99,24/06/07
52,52,49.99,29.99,24/06/07
53,53,24.99,14.99,24/06/07
54,54,34.99,9.99,24/06/07
55,55,19.99,6.99,24/06/07
56,56,59.99,39.99,24/06/07
57,57,49.99,24.99,24/06/07
58,58,99.99,49.99,24/06/07
59,59,119.99,54.99,24/06/07
60,60,39.99,19.99,24/06/07
61,61,59.99,19.99,24/06/07
62,62,64.99,39.99,24/06/07
63,63,109.99,39.99,24/06/07
64,64,59.99,34.99,24/06/07
65,65,69.99,34.99,24/06/07
66,66,99.99,89.99,24/06/07
67,67,69.99,59.99,24/06/07
68,68,99.99,49.99,24/06/07
69,69,29.99,14.99,24/06/07
70,70,24.99,9.99,24/06/07
71,71,19.99,12.99,24/06/07
73,73,39.99,9.99,24/06/07
74,74,39.99,17.99,24/06/07
76,76,59.99,29.99,24/06/07
77,77,29.99,18.99,24/06/07
78,78,54.99,49.99,24/06/07
79,79,59.99,39.99,24/06/07
80,80,19.99,7.99,24/06/07
81,81,19.99,7.99,24/06/07
82,82,14.99,4.99,24/06/07
83,83,119.99,79.99,24/06/07
84,84,99.99,39.99,24/06/07
85,85,15.99,5.99,24/06/07
86,86,19.99,7.99,24/06/07
87,87,59.99,29.99,24/06/07
88,88,22.99,14.99,24/06/07
89,89,29.99,17.99,24/06/07
90,90,49.99,24.99,24/06/07
91,91,29.99,14.99,24/06/07
92,92,39.99,19.99,24/06/07
94,94,19.99,9.99,24/06/07
96,96,89.99,49.99,24/06/07
97,97,129.99,79.99,24/06/07
98,98,79.99,54.99,24/06/07
99,99,19.99,9.99,24/06/07
100,100,99.99,54.99,24/06/07
101,101,44.99,17.99,24/06/07
102,102,14.99,5.99,24/06/07
104,104,24.99,7.99,24/06/07
105,105,99.99,29.99,24/06/07
107,107,49.99,29.99,24/06/07
108,108,19.99,7.99,24/06/07
109,109,69.99,39.99,24/06/07
110,110,44.99,22.99,24/06/07
111,111,44.99,20.99,24/06/07
112,112,19.99,14.99,24/06/07
113,113,49.99,19.99,24/06/07
114,114,19.99,6.99,24/06/07
115,115,11.99,7.99,24/06/07
116,116,12.99,6.99,24/06/07
117,117,39.99,17.99,24/06/07
118,118,12.99,7.99,24/06/07
119,119,99.99,39.99,24/06/07
120,120,39.99,13.99,24/06/07
121,121,49.99,23.99,24/06/07
122,122,79.99,36.99,24/06/07
123,123,69.99,34.99,24/06/07
126,126,69.99,37.99,24/06/07
127,127,24.99,13.99,24/06/07
128,128,139.99,76.99,24/06/07
129,129,44.99,29.99,24/06/07
130,130,119.99,54.99,24/06/07
131,131,59.99,17.99,24/06/07
136,136,29.99,9.99,24/06/07
137,137,19.99,9.99,24/06/07
138,138,19.99,9.99,24/06/07
139,139,29.99,24.99,24/06/07
140,140,59.99,44.99,24/06/07
141,141,69.99,34.99,24/06/07
142,142,119.99,69.99,24/06/07
143,143,99.99,89.99,24/06/07
144,144,11.99,7.99,24/06/07
145,145,13.99,8.99,24/06/07
147,147,19.99,9.99,24/06/07
148,148,29.99,11.99,24/06/07
149,149,11.99,6.99,24/06/07
150,150,19.99,8.99,24/06/07
151,151,59.99,29.99,24/06/07
152,152,29.99,14.99,24/06/07
153,153,49.99,23.99,24/06/07
154,154,39.99,13.99,24/06/07
155,155,99.99,49.99,24/06/07
159,159,79.99,59.99,24/06/07
160,160,99.99,69.99,24/06/07
161,161,59.99,49.99,24/06/07
166,166,27.99,13.99,24/06/07
170,170,34.99,34.99,24/06/07
171,171,159.99,149.99,24/06/07
172,172,54.99,54.99,24/06/07
173,173,74.99,49.99,24/06/07
175,175,19.99,12.99,24/06/07
176,176,299.99,199.99,24/06/07
177,177,19.99,8.99,24/06/07
182,182,49.99,24.99,24/06/07
183,183,89.99,44.99,24/06/07
184,184,129.99,64.99,24/06/07
185,185,29.99,29.99,24/06/07
188,188,16.99,5.99,24/06/07
189,189,119.99,69.99,24/06/07
190,190,59.99,39.99,24/06/07
191,191,49.99,49.99,24/06/07
192,192,54.99,54.99,24/06/07
194,194,79.99,29.99,24/06/07
195,195,39.99,19.99,24/06/07
196,196,59.99,29.99,24/06/07
197,197,34.99,19.99,24/06/07
199,199,19.99,11.99,24/06/07
200,200,19.99,8.99,24/06/07
201,201,19.99,19.99,24/06/07
202,202,44.99,44.99,24/06/07
203,203,49.99,49.99,24/06/07
204,204,19.99,14.99,24/06/07
205,205,119.99,59.99,24/06/07
206,206,19.99,14.99,24/06/07
207,207,11.99,7.99,24/06/07
208,208,49.99,39.99,24/06/07
209,209,19.99,7.99,24/06/07
210,210,49.99,39.99,24/06/07
211,211,69.99,29.99,24/06/07
212,212,44.99,34.99,24/06/07
213,213,54.99,54.99,24/06/07
214,214,69.99,69.99,24/06/07
215,215,59.99,59.99,24/06/07
216,216,74.99,74.99,24/06/07
217,217,59.99,29.99,24/06/07
218,218,34.99,14.99,24/06/07
220,220,44.99,44.99,24/06/07
221,221,64.99,64.99,24/06/07
222,222,49.99,49.99,24/06/07
223,223,49.99,49.99,24/06/07
224,224,54.99,28.99,24/06/07
225,225,59.99,24.99,24/06/07
228,228,29.99,14.99,24/06/07
229,229,99.99,54.99,24/06/07
230,230,24.99,11.99,24/06/07
231,231,49.99,34.99,24/06/07
232,232,59.99,49.99,24/06/07
233,233,109.99,109.99,24/06/07
234,234,44.99,44.99,24/06/07
235,235,17.99,17.99,24/06/07
236,236,19.99,8.99,24/06/07
237,237,79.99,69.99,24/06/07
239,239,69.99,49.99,24/06/07
240,240,25.99,9.99,24/06/07
241,241,29.99,14.99,24/06/07
242,242,11.99,3.99,24/06/07
243,243,14.99,2.99,24/06/07
244,244,49.99,49.99,24/06/07
245,245,59.99,34.99,24/06/07
246,246,99.99,99.99,24/06/07
247,247,64.99,64.99,24/06/07
